Store_Type,Transaction_ID,Customer_ID,Product_ID,Source_Price,Source_Currency,Item_Price_USD,Quantity,Line_Total_USD,Transaction_Date,Transaction_Time,Category,Country
,ORD-BR-00429,CUST-BR-0071,PROD-BR-029,146.07,BRL,29.21,1,29.21,2026-02-06,00:17,esportes,Brazil
,ORD-BR-00076,CUST-BR-0011,PROD-BR-011,248.19,BRL,49.64,1,49.64,2026-02-07,22:32,esportes,Brazil
,ORD-BR-00300,CUST-BR-0053,PROD-BR-035,140.75,BRL,28.15,1,28.15,2026-02-07,14:16,esportes,Brazil
,ORD-BR-00428,CUST-BR-0023,PROD-BR-001,357.69,BRL,71.54,2,143.08,2026-02-07,22:54,moda,Brazil
,ORD-BR-00452,CUST-BR-0055,PROD-BR-006,47.22,BRL,9.44,3,28.32,2026-02-07,20:22,eletronicos,Brazil
,INV-500066,CUST-UK-12505,SC00019,23.75,GBP,30.16,1,30.16,2026-02-07,13:42,Product T-19,Germany
,INV-500250,CUST-UK-15864,SC00050,17.38,GBP,6.72,14,94.08,2026-02-08,14:58,Product Y-50,Germany
,ORD-BR-00303,CUST-BR-0034,PROD-BR-028,344.69,BRL,68.94,1,68.94,2026-02-08,15:06,moda,Brazil
,ORD-BR-00354,CUST-BR-0076,PROD-BR-030,70.22,BRL,14.04,3,42.12,2026-02-08,22:10,moda,Brazil
,INV-500419,CUST-UK-16795,SC00040,6.74,GBP,14.33,3,42.99,2026-02-09,20:13,Product O-40,Spain
,ORD-BR-00104,CUST-BR-0072,PROD-BR-005,27.61,BRL,5.52,1,5.52,2026-02-09,13:29,esportes,Brazil
,INV-500387,CUST-UK-14086,SC00009,18.07,GBP,13.82,20,276.4,2026-02-09,13:35,Product J-9,United Kingdom
,ORD-BR-00391,CUST-BR-0050,PROD-BR-039,402.05,BRL,80.41,3,241.23,2026-02-10,00:16,alimentos,Brazil
,INV-500102,CUST-UK-13189,SC00045,2.71,GBP,9.13,21,191.73,2026-02-10,21:20,Product T-45,France
,ORD-BR-00220,CUST-BR-0026,PROD-BR-012,279.8,BRL,55.96,2,111.92,2026-02-11,17:25,esportes,Brazil
,ORD-BR-00377,CUST-BR-0041,PROD-BR-020,335.41,BRL,67.08,2,134.16,2026-02-11,22:10,esportes,Brazil
,INV-500182,CUST-UK-17028,SC00043,1.82,GBP,31.7,7,221.9,2026-02-11,20:09,Product R-43,Spain
,ORD-BR-00341,CUST-BR-0031,PROD-BR-039,284.14,BRL,56.83,1,56.83,2026-02-11,19:55,utilidades_domesticas,Brazil
,INV-500055,CUST-UK-12763,SC00030,19.41,GBP,24.65,6,147.9,2026-02-11,15:11,Product E-30,France
,ORD-BR-00484,CUST-BR-0065,PROD-BR-020,324.59,BRL,64.92,1,64.92,2026-02-12,22:19,esportes,Brazil
,ORD-BR-00399,CUST-BR-0033,PROD-BR-019,377.84,BRL,75.57,1,75.57,2026-02-13,00:34,eletronicos,Brazil
,ORD-BR-00274,CUST-BR-0021,PROD-BR-040,269.89,BRL,53.98,2,107.96,2026-02-13,15:07,esportes,Brazil
,ORD-BR-00085,CUST-BR-0059,PROD-BR-005,51.75,BRL,10.35,2,20.7,2026-02-14,13:25,esportes,Brazil
,ORD-BR-00249,CUST-BR-0017,PROD-BR-029,416.85,BRL,83.37,2,166.74,2026-02-14,22:37,eletronicos,Brazil
,INV-500237,CUST-UK-15853,SC00046,0.9,GBP,14.55,4,58.2,2026-02-14,21:11,Product U-46,Spain
,ORD-BR-00178,CUST-BR-0039,PROD-BR-039,447.7,BRL,89.54,2,179.08,2026-02-14,17:39,eletronicos,Brazil
,ORD-BR-00199,CUST-BR-0007,PROD-BR-023,27.98,BRL,5.6,3,16.8,2026-02-14,16:37,esportes,Brazil
,INV-500496,CUST-UK-13892,SC00044,4.71,GBP,31.61,19,600.59,2026-02-15,17:41,Product S-44,Spain
,ORD-BR-00168,CUST-BR-0033,PROD-BR-024,74.52,BRL,14.9,1,14.9,2026-02-15,15:34,alimentos,Brazil
,ORD-BR-00466,CUST-BR-0080,PROD-BR-019,445.77,BRL,89.15,1,89.15,2026-02-15,19:33,moda,Brazil
,INV-500495,CUST-UK-12046,SC00031,1.3,GBP,17.32,10,173.2,2026-02-15,13:03,Product F-31,Germany
,ORD-BR-00072,CUST-BR-0034,PROD-BR-033,36.43,BRL,7.29,1,7.29,2026-02-16,19:44,utilidades_domesticas,Brazil
,ORD-BR-00337,CUST-BR-0049,PROD-BR-025,199.87,BRL,39.97,3,119.91,2026-02-16,00:32,moda,Brazil
,INV-500598,CUST-UK-13061,SC00019,10.3,GBP,20.51,18,369.18,2026-02-17,17:05,Product T-19,United Kingdom
,INV-500552,CUST-UK-16120,SC00011,3.25,GBP,19.06,7,133.42,2026-02-17,14:19,Product L-11,Spain
,INV-500532,CUST-UK-12668,SC00049,19.03,GBP,26.78,11,294.58,2026-02-18,21:08,Product X-49,Spain
,ORD-BR-00498,CUST-BR-0013,PROD-BR-018,53.45,BRL,10.69,3,32.07,2026-02-18,00:20,moda,Brazil
,INV-500322,CUST-UK-10240,SC00049,0.52,GBP,28.87,17,490.79,2026-02-18,19:53,Product X-49,Spain
,ORD-BR-00448,CUST-BR-0007,PROD-BR-006,347.79,BRL,69.56,1,69.56,2026-02-18,23:41,esportes,Brazil
,INV-500281,CUST-UK-11510,SC00046,23.81,GBP,16.76,12,201.12,2026-02-18,16:17,Product U-46,United Kingdom
,ORD-BR-00296,CUST-BR-0010,PROD-BR-025,52.4,BRL,10.48,2,20.96,2026-02-19,21:45,moda,Brazil
,INV-500111,CUST-UK-15464,SC00038,20.81,GBP,26.14,16,418.24,2026-02-19,17:47,Product M-38,Germany
,ORD-BR-00137,CUST-BR-0036,PROD-BR-013,185.77,BRL,37.15,1,37.15,2026-02-19,13:18,alimentos,Brazil
,INV-500460,CUST-UK-10775,SC00024,4.78,GBP,23.08,16,369.28,2026-02-19,15:36,Product Y-24,France
,INV-500410,CUST-UK-10586,SC00035,6.29,GBP,9.14,18,164.52,2026-02-20,17:27,Product J-35,France
,ORD-BR-00311,CUST-BR-0026,PROD-BR-006,171.93,BRL,34.39,1,34.39,2026-02-20,22:59,moda,Brazil
,INV-500560,CUST-UK-13285,SC00027,21.34,GBP,5.27,10,52.7,2026-02-20,21:27,Product B-27,France
,INV-500020,CUST-UK-10335,SC00005,5.74,GBP,7.29,21,153.09,2026-02-20,15:54,Product F-5,Spain
,ORD-BR-00410,CUST-BR-0074,PROD-BR-010,121.96,BRL,24.39,3,73.17,2026-02-20,17:03,eletronicos,Brazil
,ORD-BR-00364,CUST-BR-0076,PROD-BR-014,166.34,BRL,33.27,1,33.27,2026-02-20,23:25,alimentos,Brazil
,INV-500051,CUST-UK-15243,SC00005,23.77,GBP,30.19,15,452.85,2026-02-20,13:09,Product F-5,Spain
,INV-500174,CUST-UK-15707,SC00005,17.33,GBP,2.9,6,17.4,2026-02-20,19:43,Product F-5,United Kingdom
,INV-500222,CUST-UK-12246,SC00020,6.5,GBP,19.72,20,394.4,2026-02-21,19:30,Product U-20,Germany
,ORD-BR-00427,CUST-BR-0079,PROD-BR-005,55.81,BRL,11.16,2,22.32,2026-02-22,17:53,eletronicos,Brazil
,INV-500316,CUST-UK-15420,SC00010,13.45,GBP,9.56,10,95.6,2026-02-22,21:20,Product K-10,Germany
,INV-500480,CUST-UK-11309,SC00006,10.21,GBP,3.61,7,25.27,2026-02-22,16:22,Product G-6,France
,ORD-BR-00363,CUST-BR-0017,PROD-BR-012,363.25,BRL,72.65,3,217.95,2026-02-23,20:35,moda,Brazil
,INV-500539,CUST-UK-11104,SC00049,1.23,GBP,15.43,14,216.02,2026-02-23,21:46,Product X-49,France
,INV-500404,CUST-UK-10855,SC00012,15.88,GBP,21.82,21,458.22,2026-02-23,15:26,Product M-12,Spain
,INV-500405,CUST-UK-15783,SC00045,7.13,GBP,22.56,14,315.84,2026-02-23,20:16,Product T-45,Spain
,ORD-BR-00492,CUST-BR-0007,PROD-BR-031,332.45,BRL,66.49,1,66.49,2026-02-24,21:30,moda,Brazil
,INV-500082,CUST-UK-16126,SC00031,7.98,GBP,12.04,12,144.48,2026-02-25,21:29,Product F-31,France
,INV-500494,CUST-UK-17104,SC00042,15.28,GBP,12.97,6,77.82,2026-02-25,17:26,Product Q-42,France
,INV-500156,CUST-UK-14061,SC00032,11.98,GBP,21.53,20,430.6,2026-02-25,15:35,Product G-32,Spain
,INV-500372,CUST-UK-12383,SC00005,14.5,GBP,20.64,22,454.08,2026-02-26,16:22,Product F-5,United Kingdom
,ORD-BR-00132,CUST-BR-0030,PROD-BR-025,431.92,BRL,86.38,1,86.38,2026-02-26,13:18,utilidades_domesticas,Brazil
,ORD-BR-00081,CUST-BR-0039,PROD-BR-020,157.84,BRL,31.57,2,63.14,2026-02-27,23:39,eletronicos,Brazil
,INV-500308,CUST-UK-17032,SC00050,7.08,GBP,12.85,23,295.55,2026-02-27,20:35,Product Y-50,Spain
,INV-500561,CUST-UK-15793,SC00047,6.24,GBP,13.73,2,27.46,2026-02-27,18:07,Product V-47,United Kingdom
,ORD-BR-00400,CUST-BR-0015,PROD-BR-032,368.21,BRL,73.64,3,220.92,2026-02-27,14:32,utilidades_domesticas,Brazil
,INV-500466,CUST-UK-14712,SC00050,7.73,GBP,8.15,17,138.55,2026-02-27,21:33,Product Y-50,Spain
,ORD-BR-00353,CUST-BR-0057,PROD-BR-035,376.06,BRL,75.21,1,75.21,2026-02-28,22:56,moda,Brazil
,ORD-BR-00167,CUST-BR-0058,PROD-BR-005,366.23,BRL,73.25,2,146.5,2026-02-28,16:15,eletronicos,Brazil
,INV-500208,CUST-UK-11245,SC00011,0.77,GBP,27.22,3,81.66,2026-02-28,14:15,Product L-11,United Kingdom
,ORD-BR-00033,CUST-BR-0048,PROD-BR-030,89.21,BRL,17.84,1,17.84,2026-03-01,12:59,alimentos,Brazil
,ORD-BR-00007,CUST-BR-0016,PROD-BR-002,218.02,BRL,43.6,2,87.2,2026-03-01,22:33,utilidades_domesticas,Brazil
,INV-500268,CUST-UK-15015,SC00023,2.84,GBP,0.77,2,1.54,2026-03-01,15:51,Product X-23,United Kingdom
,ORD-BR-00405,CUST-BR-0046,PROD-BR-004,447.42,BRL,89.48,3,268.44,2026-03-01,12:22,alimentos,Brazil
,INV-500583,CUST-UK-14982,SC00044,8.61,GBP,23.85,16,381.6,2026-03-03,14:49,Product S-44,France
,INV-500421,CUST-UK-12488,SC00005,3.77,GBP,30.48,18,548.64,2026-03-03,20:26,Product F-5,Spain
,INV-500257,CUST-UK-17328,SC00013,24.56,GBP,22.07,19,419.33,2026-03-03,14:05,Product N-13,Germany
,INV-500409,CUST-UK-15221,SC00039,24.0,GBP,18.14,13,235.82,2026-03-04,14:49,Product N-39,Germany
,INV-500004,CUST-UK-13306,SC00023,3.16,GBP,4.01,9,36.09,2026-03-04,18:07,Product X-23,France
,INV-500525,CUST-UK-15957,SC00004,12.15,GBP,11.53,24,276.72,2026-03-05,20:16,Product E-4,United Kingdom
,INV-500266,CUST-UK-12477,SC00029,19.16,GBP,19.43,4,77.72,2026-03-06,14:54,Product D-29,France
,INV-500096,CUST-UK-10473,SC00007,23.95,GBP,22.99,8,183.92,2026-03-06,20:26,Product H-7,Germany
,INV-500305,CUST-UK-14057,SC00002,0.75,GBP,11.57,9,104.13,2026-03-07,12:53,Product C-2,France
,INV-500370,CUST-UK-10859,SC00012,9.81,GBP,30.63,6,183.78,2026-03-07,16:10,Product M-12,United Kingdom
,INV-500538,CUST-UK-12035,SC00033,15.01,GBP,17.5,15,262.5,2026-03-09,17:25,Product H-33,Spain
,INV-500499,CUST-UK-10166,SC00011,20.1,GBP,3.87,8,30.96,2026-03-09,16:17,Product L-11,Spain
,INV-500580,CUST-UK-16479,SC00021,11.94,GBP,1.56,8,12.48,2026-03-10,13:54,Product V-21,Germany
,ORD-BR-00389,CUST-BR-0030,PROD-BR-031,117.66,BRL,23.53,2,47.06,2026-03-10,15:39,alimentos,Brazil
,INV-500138,CUST-UK-11193,SC00009,14.49,GBP,19.75,6,118.5,2026-03-11,19:17,Product J-9,United Kingdom
,INV-500352,CUST-UK-15967,SC00031,12.36,GBP,5.44,20,108.8,2026-03-11,15:35,Product F-31,Germany
,INV-500063,CUST-UK-10748,SC00018,19.22,GBP,24.41,17,414.97,2026-03-11,15:01,Product S-18,United Kingdom
,ORD-BR-00384,CUST-BR-0057,PROD-BR-017,45.42,BRL,9.08,2,18.16,2026-03-12,19:37,eletronicos,Brazil
,ORD-BR-00131,CUST-BR-0030,PROD-BR-004,81.82,BRL,16.36,1,16.36,2026-03-12,23:13,eletronicos,Brazil
,ORD-BR-00461,CUST-BR-0046,PROD-BR-031,82.11,BRL,16.42,1,16.42,2026-03-13,12:01,alimentos,Brazil
,INV-500252,CUST-UK-10570,SC00034,1.89,GBP,10.02,19,190.38,2026-03-13,18:14,Product I-34,Germany
,INV-500292,CUST-UK-10775,SC00007,2.99,GBP,17.23,2,34.46,2026-03-13,18:30,Product H-7,Spain
,INV-500420,CUST-UK-16718,SC00018,13.32,GBP,9.44,16,151.04,2026-03-14,19:47,Product S-18,United Kingdom
,INV-500550,CUST-UK-13390,SC00010,20.8,GBP,24.75,13,321.75,2026-03-14,19:02,Product K-10,Germany
,INV-500284,CUST-UK-10274,SC00046,1.32,GBP,17.95,3,53.85,2026-03-14,21:35,Product U-46,Spain
,INV-500391,CUST-UK-12615,SC00013,6.59,GBP,24.1,12,289.2,2026-03-15,19:59,Product N-13,United Kingdom
,ORD-BR-00295,CUST-BR-0030,PROD-BR-002,110.35,BRL,22.07,2,44.14,2026-03-15,18:07,esportes,Brazil
,INV-500113,CUST-UK-13700,SC00032,3.43,GBP,29.79,22,655.38,2026-03-15,15:38,Product G-32,Spain
,ORD-BR-00372,CUST-BR-0005,PROD-BR-016,441.9,BRL,88.38,1,88.38,2026-03-16,20:25,moda,Brazil
,INV-500456,CUST-UK-11478,SC00024,21.32,GBP,11.75,11,129.25,2026-03-16,15:56,Product Y-24,Germany
,ORD-BR-00374,CUST-BR-0063,PROD-BR-002,201.25,BRL,40.25,2,80.5,2026-03-16,20:33,utilidades_domesticas,Brazil
,ORD-BR-00023,CUST-BR-0041,PROD-BR-030,81.26,BRL,16.25,2,32.5,2026-03-16,14:42,esportes,Brazil
,ORD-BR-00206,CUST-BR-0048,PROD-BR-018,143.22,BRL,28.64,2,57.28,2026-03-17,12:15,eletronicos,Brazil
,ORD-BR-00350,CUST-BR-0074,PROD-BR-010,261.84,BRL,52.37,3,157.11,2026-03-17,17:53,moda,Brazil
,ORD-BR-00029,CUST-BR-0047,PROD-BR-003,91.9,BRL,18.38,2,36.76,2026-03-17,15:36,eletronicos,Brazil
,ORD-BR-00088,CUST-BR-0008,PROD-BR-011,283.03,BRL,56.61,1,56.61,2026-03-17,18:51,alimentos,Brazil
,INV-500296,CUST-UK-12671,SC00038,9.11,GBP,30.7,6,184.2,2026-03-17,19:23,Product M-38,Germany
,ORD-BR-00086,CUST-BR-0077,PROD-BR-009,363.38,BRL,72.68,2,145.36,2026-03-18,13:45,eletronicos,Brazil
,ORD-BR-00456,CUST-BR-0040,PROD-BR-012,244.97,BRL,48.99,2,97.98,2026-03-18,00:43,moda,Brazil
,ORD-BR-00100,CUST-BR-0024,PROD-BR-015,214.47,BRL,42.89,1,42.89,2026-03-18,22:14,utilidades_domesticas,Brazil
,INV-500501,CUST-UK-10243,SC00030,23.93,GBP,16.79,21,352.59,2026-03-18,21:21,Product E-30,Germany
,ORD-BR-00143,CUST-BR-0044,PROD-BR-033,162.23,BRL,32.45,3,97.35,2026-03-18,16:32,esportes,Brazil
,INV-500172,CUST-UK-10811,SC00024,13.09,GBP,25.45,9,229.05,2026-03-18,17:38,Product Y-24,Germany
,INV-500106,CUST-UK-17885,SC00020,12.88,GBP,5.08,9,45.72,2026-03-18,16:19,Product U-20,Spain
,INV-500385,CUST-UK-11338,SC00045,6.75,GBP,11.47,22,252.34,2026-03-19,16:54,Product T-45,Spain
,ORD-BR-00090,CUST-BR-0064,PROD-BR-028,229.09,BRL,45.82,1,45.82,2026-03-19,21:43,eletronicos,Brazil
,INV-500526,CUST-UK-17035,SC00019,7.46,GBP,11.34,4,45.36,2026-03-19,13:00,Product T-19,Spain
,ORD-BR-00224,CUST-BR-0008,PROD-BR-021,342.77,BRL,68.55,2,137.1,2026-03-19,15:00,moda,Brazil
,INV-500130,CUST-UK-10697,SC00038,11.55,GBP,1.13,9,10.17,2026-03-19,13:16,Product M-38,Germany
,INV-500535,CUST-UK-11307,SC00037,1.78,GBP,16.8,19,319.2,2026-03-20,16:45,Product L-37,Germany
,ORD-BR-00093,CUST-BR-0072,PROD-BR-024,346.7,BRL,69.34,2,138.68,2026-03-20,16:32,moda,Brazil
,ORD-BR-00495,CUST-BR-0076,PROD-BR-025,334.35,BRL,66.87,1,66.87,2026-03-20,18:23,eletronicos,Brazil
,INV-500577,CUST-UK-12651,SC00036,15.77,GBP,7.92,22,174.24,2026-03-21,13:21,Product K-36,France
,ORD-BR-00130,CUST-BR-0060,PROD-BR-014,21.39,BRL,4.28,2,8.56,2026-03-21,15:52,moda,Brazil
,ORD-BR-00127,CUST-BR-0064,PROD-BR-006,151.79,BRL,30.36,2,60.72,2026-03-21,18:04,eletronicos,Brazil
,INV-500576,CUST-UK-16952,SC00034,24.46,GBP,27.1,5,135.5,2026-03-22,13:21,Product I-34,Germany
,ORD-BR-00258,CUST-BR-0033,PROD-BR-016,259.39,BRL,51.88,1,51.88,2026-03-22,21:12,moda,Brazil
,ORD-BR-00435,CUST-BR-0018,PROD-BR-038,246.11,BRL,49.22,2,98.44,2026-03-22,23:06,eletronicos,Brazil
,INV-500010,CUST-UK-16349,SC00003,4.1,GBP,5.21,11,57.31,2026-03-23,13:10,Product D-3,France
,INV-500213,CUST-UK-16378,SC00027,2.97,GBP,0.98,4,3.92,2026-03-23,15:30,Product B-27,France
,ORD-BR-00048,CUST-BR-0021,PROD-BR-032,422.51,BRL,84.5,3,253.5,2026-03-23,21:11,moda,Brazil
,INV-500034,CUST-UK-16015,SC00002,2.9,GBP,3.68,15,55.2,2026-03-24,20:36,Product C-2,United Kingdom
,INV-500470,CUST-UK-14171,SC00029,8.29,GBP,4.33,15,64.95,2026-03-24,19:33,Product D-29,Spain
,ORD-BR-00482,CUST-BR-0004,PROD-BR-002,168.21,BRL,33.64,2,67.28,2026-03-24,14:32,esportes,Brazil
,ORD-BR-00161,CUST-BR-0065,PROD-BR-001,36.3,BRL,7.26,3,21.78,2026-03-24,21:12,moda,Brazil
,ORD-BR-00182,CUST-BR-0004,PROD-BR-004,122.04,BRL,24.41,2,48.82,2026-03-24,13:06,utilidades_domesticas,Brazil
,ORD-BR-00190,CUST-BR-0075,PROD-BR-005,36.13,BRL,7.23,2,14.46,2026-03-25,16:03,eletronicos,Brazil
,INV-500307,CUST-UK-14454,SC00014,17.29,GBP,16.28,16,260.48,2026-03-25,20:11,Product O-14,France
,INV-500233,CUST-UK-17092,SC00028,16.39,GBP,5.03,5,25.15,2026-03-25,18:16,Product C-28,United Kingdom
,INV-500215,CUST-UK-11466,SC00023,16.44,GBP,30.43,24,730.32,2026-03-25,15:56,Product X-23,Spain
,INV-500219,CUST-UK-14391,SC00003,15.45,GBP,10.6,24,254.4,2026-03-25,17:55,Product D-3,Germany
,INV-500590,CUST-UK-13605,SC00045,14.57,GBP,16.37,22,360.14,2026-03-26,21:28,Product T-45,Spain
,INV-500570,CUST-UK-17374,SC00029,14.07,GBP,15.53,19,295.07,2026-03-26,12:49,Product D-29,France
,INV-500228,CUST-UK-13752,SC00012,9.76,GBP,4.08,21,85.68,2026-03-26,12:53,Product M-12,Germany
,INV-500129,CUST-UK-10613,SC00005,0.6,GBP,1.92,9,17.28,2026-03-26,15:19,Product F-5,Germany
,ORD-BR-00433,CUST-BR-0032,PROD-BR-030,426.14,BRL,85.23,3,255.69,2026-03-28,12:38,utilidades_domesticas,Brazil
,INV-500062,CUST-UK-15636,SC00002,8.81,GBP,11.19,11,123.09,2026-03-28,18:17,Product C-2,Spain
,ORD-BR-00449,CUST-BR-0056,PROD-BR-003,410.76,BRL,82.15,1,82.15,2026-03-28,14:15,moda,Brazil
,INV-500446,CUST-UK-17965,SC00013,6.96,GBP,31.41,4,125.64,2026-03-28,18:55,Product N-13,United Kingdom
,ORD-BR-00257,CUST-BR-0025,PROD-BR-002,427.18,BRL,85.44,3,256.32,2026-03-28,19:59,utilidades_domesticas,Brazil
,ORD-BR-00134,CUST-BR-0052,PROD-BR-030,19.67,BRL,3.93,3,11.79,2026-03-29,17:43,alimentos,Brazil
,ORD-BR-00447,CUST-BR-0068,PROD-BR-032,158.64,BRL,31.73,3,95.19,2026-03-29,15:36,moda,Brazil
,INV-500227,CUST-UK-14565,SC00032,3.96,GBP,8.26,3,24.78,2026-03-29,13:25,Product G-32,Spain
,INV-500088,CUST-UK-14894,SC00036,14.1,GBP,31.48,5,157.4,2026-03-30,20:10,Product K-36,France
,ORD-BR-00135,CUST-BR-0014,PROD-BR-028,87.17,BRL,17.43,2,34.86,2026-03-30,18:16,esportes,Brazil
,INV-500067,CUST-UK-13888,SC00039,8.45,GBP,10.73,6,64.38,2026-03-30,14:16,Product N-39,France
,INV-500247,CUST-UK-15251,SC00026,15.99,GBP,17.65,15,264.75,2026-03-31,17:07,Product A-26,France
,INV-500360,CUST-UK-13222,SC00008,20.97,GBP,10.67,7,74.69,2026-04-01,20:57,Product I-8,United Kingdom
,INV-500231,CUST-UK-17394,SC00005,11.46,GBP,30.14,6,180.84,2026-04-01,17:30,Product F-5,Spain
,ORD-BR-00286,CUST-BR-0063,PROD-BR-009,376.97,BRL,75.39,3,226.17,2026-04-01,16:08,eletronicos,Brazil
,ORD-BR-00394,CUST-BR-0067,PROD-BR-024,62.27,BRL,12.45,3,37.35,2026-04-01,19:26,eletronicos,Brazil
,INV-500032,CUST-UK-13563,SC00029,24.86,GBP,31.57,23,726.11,2026-04-02,14:53,Product D-29,Germany
,ORD-BR-00062,CUST-BR-0070,PROD-BR-025,277.35,BRL,55.47,1,55.47,2026-04-02,19:44,esportes,Brazil
,ORD-BR-00083,CUST-BR-0024,PROD-BR-037,334.68,BRL,66.94,1,66.94,2026-04-02,19:53,utilidades_domesticas,Brazil
,ORD-BR-00368,CUST-BR-0014,PROD-BR-001,422.45,BRL,84.49,3,253.47,2026-04-03,21:42,esportes,Brazil
,ORD-BR-00012,CUST-BR-0065,PROD-BR-027,183.55,BRL,36.71,3,110.13,2026-04-03,22:14,eletronicos,Brazil
,INV-500472,CUST-UK-14481,SC00009,12.24,GBP,6.07,4,24.28,2026-04-04,16:12,Product J-9,Germany
,INV-500572,CUST-UK-16668,SC00027,2.44,GBP,13.0,5,65.0,2026-04-04,18:35,Product B-27,Germany
,INV-500033,CUST-UK-15249,SC00045,19.37,GBP,24.6,7,172.2,2026-04-04,12:54,Product T-45,France
,ORD-BR-00266,CUST-BR-0049,PROD-BR-015,125.97,BRL,25.19,1,25.19,2026-04-04,00:23,eletronicos,Brazil
,INV-500171,CUST-UK-16396,SC00021,1.7,GBP,7.65,8,61.2,2026-04-05,14:34,Product V-21,France
,ORD-BR-00229,CUST-BR-0079,PROD-BR-028,442.33,BRL,88.47,2,176.94,2026-04-05,22:55,utilidades_domesticas,Brazil
,INV-500260,CUST-UK-13823,SC00012,24.62,GBP,31.62,17,537.54,2026-04-06,13:11,Product M-12,Spain
,INV-500364,CUST-UK-10909,SC00032,1.24,GBP,25.72,13,334.36,2026-04-07,16:06,Product G-32,United Kingdom
,ORD-BR-00376,CUST-BR-0077,PROD-BR-026,176.35,BRL,35.27,2,70.54,2026-04-07,20:43,eletronicos,Brazil
,ORD-BR-00165,CUST-BR-0024,PROD-BR-033,271.79,BRL,54.36,2,108.72,2026-04-07,23:42,alimentos,Brazil
,ORD-BR-00307,CUST-BR-0072,PROD-BR-009,219.43,BRL,43.89,3,131.67,2026-04-07,14:38,esportes,Brazil
,ORD-BR-00181,CUST-BR-0035,PROD-BR-032,30.59,BRL,6.12,3,18.36,2026-04-07,18:44,alimentos,Brazil
,INV-500574,CUST-UK-13402,SC00048,12.89,GBP,4.19,17,71.23,2026-04-07,17:39,Product W-48,United Kingdom
,ORD-BR-00004,CUST-BR-0066,PROD-BR-007,207.89,BRL,41.58,2,83.16,2026-04-08,20:12,esportes,Brazil
,INV-500540,CUST-UK-15969,SC00040,9.61,GBP,9.47,22,208.34,2026-04-08,18:14,Product O-40,United Kingdom
,INV-500528,CUST-UK-17671,SC00019,1.14,GBP,29.72,5,148.6,2026-04-09,20:05,Product T-19,United Kingdom
,INV-500529,CUST-UK-11800,SC00007,21.13,GBP,17.78,8,142.24,2026-04-10,13:39,Product H-7,Spain
,INV-500359,CUST-UK-11277,SC00016,24.12,GBP,10.19,9,91.71,2026-04-10,19:49,Product Q-16,France
,ORD-BR-00252,CUST-BR-0032,PROD-BR-019,416.01,BRL,83.2,2,166.4,2026-04-10,20:18,esportes,Brazil
,INV-500068,CUST-UK-14942,SC00015,22.5,GBP,28.58,11,314.38,2026-04-10,17:22,Product P-15,Germany
,ORD-BR-00032,CUST-BR-0040,PROD-BR-025,158.49,BRL,31.7,2,63.4,2026-04-10,11:59,alimentos,Brazil
,INV-500326,CUST-UK-14026,SC00044,11.26,GBP,11.29,8,90.32,2026-04-10,18:52,Product S-44,Spain
,INV-500235,CUST-UK-12159,SC00021,11.33,GBP,31.29,13,406.77,2026-04-11,15:52,Product V-21,Spain
,INV-500471,CUST-UK-16385,SC00044,9.94,GBP,6.26,14,87.64,2026-04-11,18:05,Product S-44,France
,ORD-BR-00352,CUST-BR-0023,PROD-BR-018,434.5,BRL,86.9,1,86.9,2026-04-12,14:19,esportes,Brazil
,ORD-BR-00351,CUST-BR-0006,PROD-BR-012,436.41,BRL,87.28,1,87.28,2026-04-12,17:47,esportes,Brazil
,ORD-BR-00283,CUST-BR-0080,PROD-BR-016,449.75,BRL,89.95,1,89.95,2026-04-13,19:49,alimentos,Brazil
,INV-500217,CUST-UK-15729,SC00044,15.53,GBP,1.0,6,6.0,2026-04-13,17:00,Product S-44,Spain
,ORD-BR-00203,CUST-BR-0080,PROD-BR-027,16.74,BRL,3.35,3,10.05,2026-04-13,17:56,utilidades_domesticas,Brazil
,ORD-BR-00094,CUST-BR-0026,PROD-BR-034,83.56,BRL,16.71,3,50.13,2026-04-13,16:20,moda,Brazil
,INV-500080,CUST-UK-10897,SC00034,22.22,GBP,5.31,2,10.62,2026-04-13,20:17,Product I-34,France
,INV-500489,CUST-UK-10846,SC00003,18.78,GBP,8.57,21,179.97,2026-04-13,12:52,Product D-3,France
,INV-500030,CUST-UK-15867,SC00028,19.24,GBP,24.43,8,195.44,2026-04-14,17:44,Product C-28,United Kingdom
,INV-500458,CUST-UK-11086,SC00009,3.41,GBP,8.84,4,35.36,2026-04-14,14:13,Product J-9,Germany
,INV-500486,CUST-UK-13295,SC00011,2.48,GBP,13.93,2,27.86,2026-04-14,17:42,Product L-11,France
,ORD-BR-00436,CUST-BR-0019,PROD-BR-028,26.82,BRL,5.36,2,10.72,2026-04-14,15:35,utilidades_domesticas,Brazil
,ORD-BR-00424,CUST-BR-0059,PROD-BR-017,309.92,BRL,61.98,1,61.98,2026-04-14,15:34,utilidades_domesticas,Brazil
,ORD-BR-00425,CUST-BR-0064,PROD-BR-011,432.87,BRL,86.57,1,86.57,2026-04-14,14:08,eletronicos,Brazil
,ORD-BR-00014,CUST-BR-0054,PROD-BR-018,321.75,BRL,64.35,1,64.35,2026-04-14,22:35,utilidades_domesticas,Brazil
