Store_Type,Transaction_ID,Customer_ID,Product_ID,Source_Price,Source_Currency,Item_Price_USD,Quantity,Line_Total_USD,Transaction_Date,Transaction_Time,Category,Country
,INV-500055,CUST-UK-14160,SC00030,11.44,GBP,22.2,18,399.6,2026-02-12,13:49,Product E-30,France
,INV-500405,CUST-UK-12578,SC00045,20.59,GBP,4.01,7,28.07,2026-02-14,12:08,Product T-45,Spain
,INV-500038,CUST-UK-15870,SC00010,6.0,GBP,6.95,12,83.4,2026-02-14,16:40,Product K-10,Germany
,INV-500172,CUST-UK-17579,SC00024,22.61,GBP,20.62,4,82.48,2026-02-15,16:59,Product Y-24,Germany
,ORD-BR-00139,CUST-BR-0003,PROD-BR-038,197.0,BRL,39.4,2,78.8,2026-02-16,12:15,esportes,Brazil
,ORD-BR-00290,CUST-BR-0050,PROD-BR-027,164.08,BRL,32.82,3,98.46,2026-02-16,07:48,alimentos,Brazil
,INV-500186,CUST-UK-15098,SC00037,19.31,GBP,21.02,11,231.22,2026-02-17,10:44,Product L-37,Germany
,ORD-BR-00479,CUST-BR-0063,PROD-BR-036,423.25,BRL,84.65,1,84.65,2026-02-17,08:28,eletronicos,Brazil
,ORD-BR-00317,CUST-BR-0032,PROD-BR-022,449.4,BRL,89.88,1,89.88,2026-02-18,08:27,moda,Brazil
,INV-500161,CUST-UK-11144,SC00025,9.65,GBP,27.8,19,528.2,2026-02-18,14:26,Product Z-25,France
,ORD-BR-00252,CUST-BR-0031,PROD-BR-019,276.77,BRL,55.35,2,110.7,2026-02-19,14:55,esportes,Brazil
,INV-500334,CUST-UK-16478,SC00024,2.99,GBP,9.17,1,9.17,2026-02-20,09:09,Product Y-24,United Kingdom
,ORD-BR-00410,CUST-BR-0026,PROD-BR-010,104.53,BRL,20.91,1,20.91,2026-02-20,08:23,eletronicos,Brazil
,INV-500248,CUST-UK-16000,SC00048,1.39,GBP,14.27,14,199.78,2026-02-20,08:32,Product W-48,France
,INV-500110,CUST-UK-11955,SC00024,10.01,GBP,11.19,7,78.33,2026-02-20,08:55,Product Y-24,Spain
,INV-500302,CUST-UK-14763,SC00009,17.92,GBP,4.18,8,33.44,2026-02-20,08:56,Product J-9,United Kingdom
,INV-500438,CUST-UK-16227,SC00016,20.58,GBP,27.97,21,587.37,2026-02-20,14:38,Product Q-16,United Kingdom
,ORD-BR-00047,CUST-BR-0019,PROD-BR-021,31.27,BRL,6.25,1,6.25,2026-02-21,19:18,eletronicos,Brazil
,ORD-BR-00137,CUST-BR-0049,PROD-BR-013,291.06,BRL,58.21,3,174.63,2026-02-21,13:07,alimentos,Brazil
,ORD-BR-00163,CUST-BR-0030,PROD-BR-007,249.69,BRL,49.94,3,149.82,2026-02-21,08:03,utilidades_domesticas,Brazil
,INV-500012,CUST-UK-10411,SC00046,11.45,GBP,14.54,17,247.18,2026-02-22,14:54,Product U-46,Spain
,ORD-BR-00489,CUST-BR-0023,PROD-BR-010,357.69,BRL,71.54,2,143.08,2026-02-22,18:26,moda,Brazil
,ORD-BR-00419,CUST-BR-0053,PROD-BR-038,307.69,BRL,61.54,1,61.54,2026-02-22,11:31,moda,Brazil
,INV-500381,CUST-UK-14957,SC00009,8.1,GBP,2.41,2,4.82,2026-02-22,10:46,Product J-9,United Kingdom
,INV-500011,CUST-UK-14988,SC00048,17.49,GBP,22.21,4,88.84,2026-02-24,12:57,Product W-48,Spain
,INV-500256,CUST-UK-12394,SC00010,16.39,GBP,4.32,24,103.68,2026-02-24,16:48,Product K-10,France
,ORD-BR-00284,CUST-BR-0051,PROD-BR-022,107.2,BRL,21.44,3,64.32,2026-02-24,08:05,alimentos,Brazil
,ORD-BR-00405,CUST-BR-0064,PROD-BR-004,252.37,BRL,50.47,2,100.94,2026-02-25,09:15,alimentos,Brazil
,INV-500005,CUST-UK-15107,SC00036,17.96,GBP,22.81,8,182.48,2026-02-27,12:13,Product K-36,Spain
,ORD-BR-00013,CUST-BR-0025,PROD-BR-029,377.03,BRL,75.41,2,150.82,2026-02-27,16:26,esportes,Brazil
,ORD-BR-00107,CUST-BR-0030,PROD-BR-035,151.78,BRL,30.36,1,30.36,2026-02-28,11:07,eletronicos,Brazil
,ORD-BR-00288,CUST-BR-0013,PROD-BR-010,153.83,BRL,30.77,3,92.31,2026-02-28,13:44,eletronicos,Brazil
,ORD-BR-00313,CUST-BR-0021,PROD-BR-012,269.89,BRL,53.98,2,107.96,2026-02-28,10:39,utilidades_domesticas,Brazil
,INV-500474,CUST-UK-10691,SC00028,24.68,GBP,1.6,24,38.4,2026-02-28,14:45,Product C-28,United Kingdom
,INV-500069,CUST-UK-14032,SC00040,10.88,GBP,14.48,19,275.12,2026-02-28,11:15,Product O-40,France
,ORD-BR-00097,CUST-BR-0059,PROD-BR-022,51.75,BRL,10.35,2,20.7,2026-03-01,08:57,utilidades_domesticas,Brazil
,ORD-BR-00015,CUST-BR-0016,PROD-BR-011,18.2,BRL,3.64,3,10.92,2026-03-01,09:10,moda,Brazil
,INV-500348,CUST-UK-12614,SC00021,8.12,GBP,3.57,3,10.71,2026-03-01,13:48,Product V-21,United Kingdom
,INV-500476,CUST-UK-15940,SC00020,15.69,GBP,13.51,13,175.63,2026-03-01,13:57,Product U-20,Germany
,ORD-BR-00162,CUST-BR-0033,PROD-BR-040,346.86,BRL,69.37,3,208.11,2026-03-02,14:59,esportes,Brazil
,ORD-BR-00385,CUST-BR-0049,PROD-BR-008,199.87,BRL,39.97,3,119.91,2026-03-02,20:04,eletronicos,Brazil
,ORD-BR-00349,CUST-BR-0006,PROD-BR-024,15.46,BRL,3.09,1,3.09,2026-03-02,16:10,moda,Brazil
,INV-500480,CUST-UK-14412,SC00006,9.97,GBP,13.83,12,165.96,2026-03-02,14:51,Product G-6,France
,INV-500308,CUST-UK-10128,SC00050,9.73,GBP,6.44,2,12.88,2026-03-03,09:00,Product Y-50,Spain
,INV-500285,CUST-UK-17882,SC00029,15.64,GBP,3.26,4,13.04,2026-03-03,13:48,Product D-29,Germany
,INV-500170,CUST-UK-17958,SC00021,13.94,GBP,1.69,4,6.76,2026-03-03,10:05,Product V-21,Spain
,INV-500431,CUST-UK-14802,SC00044,13.79,GBP,6.12,6,36.72,2026-03-04,11:03,Product S-44,Spain
,INV-500261,CUST-UK-15472,SC00030,9.45,GBP,30.96,7,216.72,2026-03-04,13:53,Product E-30,Spain
,INV-500329,CUST-UK-14146,SC00033,4.52,GBP,5.44,4,21.76,2026-03-05,14:43,Product H-33,Spain
,INV-500514,CUST-UK-15897,SC00040,7.39,GBP,8.13,3,24.39,2026-03-05,14:36,Product O-40,Spain
,ORD-BR-00173,CUST-BR-0058,PROD-BR-020,434.0,BRL,86.8,2,173.6,2026-03-06,18:51,utilidades_domesticas,Brazil
,INV-500532,CUST-UK-16287,SC00049,17.41,GBP,12.13,7,84.91,2026-03-06,11:54,Product X-49,Spain
,INV-500479,CUST-UK-17049,SC00023,20.59,GBP,23.42,12,281.04,2026-03-07,08:56,Product X-23,France
,ORD-BR-00111,CUST-BR-0058,PROD-BR-013,428.77,BRL,85.75,2,171.5,2026-03-07,19:21,utilidades_domesticas,Brazil
,ORD-BR-00094,CUST-BR-0045,PROD-BR-034,290.32,BRL,58.06,2,116.12,2026-03-07,10:08,moda,Brazil
,ORD-BR-00247,CUST-BR-0063,PROD-BR-039,262.92,BRL,52.58,2,105.16,2026-03-07,16:52,alimentos,Brazil
,INV-500093,CUST-UK-13341,SC00044,12.82,GBP,19.38,2,38.76,2026-03-08,09:23,Product S-44,France
,INV-500108,CUST-UK-13739,SC00016,13.66,GBP,14.72,8,117.76,2026-03-08,16:41,Product Q-16,Germany
,INV-500310,CUST-UK-12369,SC00009,21.53,GBP,21.59,18,388.62,2026-03-08,08:47,Product J-9,Germany
,INV-500111,CUST-UK-16174,SC00038,14.89,GBP,27.9,24,669.6,2026-03-08,12:26,Product M-38,Germany
,ORD-BR-00375,CUST-BR-0032,PROD-BR-019,416.9,BRL,83.38,3,250.14,2026-03-08,20:10,eletronicos,Brazil
,INV-500527,CUST-UK-13081,SC00039,4.24,GBP,30.3,10,303.0,2026-03-08,15:39,Product N-39,Spain
,INV-500233,CUST-UK-17985,SC00028,2.0,GBP,4.84,9,43.56,2026-03-08,13:53,Product C-28,United Kingdom
,INV-500523,CUST-UK-10763,SC00016,18.33,GBP,26.2,17,445.4,2026-03-08,11:09,Product Q-16,Germany
,INV-500284,CUST-UK-12980,SC00046,2.08,GBP,26.44,10,264.4,2026-03-08,09:33,Product U-46,Spain
,ORD-BR-00370,CUST-BR-0030,PROD-BR-016,165.39,BRL,33.08,1,33.08,2026-03-09,11:53,moda,Brazil
,ORD-BR-00492,CUST-BR-0076,PROD-BR-031,110.77,BRL,22.15,1,22.15,2026-03-09,20:09,moda,Brazil
,INV-500378,CUST-UK-15074,SC00023,24.78,GBP,9.96,1,9.96,2026-03-09,16:28,Product X-23,Germany
,ORD-BR-00229,CUST-BR-0057,PROD-BR-028,336.28,BRL,67.26,3,201.78,2026-03-09,17:10,utilidades_domesticas,Brazil
,INV-500040,CUST-UK-11772,SC00037,20.36,GBP,16.0,15,240.0,2026-03-10,10:03,Product L-37,Germany
,ORD-BR-00046,CUST-BR-0076,PROD-BR-014,61.87,BRL,12.37,3,37.11,2026-03-10,17:03,esportes,Brazil
,ORD-BR-00054,CUST-BR-0071,PROD-BR-038,339.85,BRL,67.97,1,67.97,2026-03-10,12:43,moda,Brazil
,ORD-BR-00024,CUST-BR-0034,PROD-BR-008,87.63,BRL,17.53,3,52.59,2026-03-11,12:44,moda,Brazil
,INV-500470,CUST-UK-15353,SC00029,15.69,GBP,18.3,14,256.2,2026-03-12,15:58,Product D-29,Spain
,ORD-BR-00367,CUST-BR-0035,PROD-BR-018,290.42,BRL,58.08,2,116.16,2026-03-12,12:46,esportes,Brazil
,INV-500446,CUST-UK-13813,SC00013,24.71,GBP,24.23,23,557.29,2026-03-13,15:46,Product N-13,United Kingdom
,INV-500493,CUST-UK-17630,SC00032,13.29,GBP,26.15,16,418.4,2026-03-13,09:08,Product G-32,France
,ORD-BR-00457,CUST-BR-0015,PROD-BR-034,368.21,BRL,73.64,3,220.92,2026-03-14,10:04,moda,Brazil
,ORD-BR-00106,CUST-BR-0060,PROD-BR-032,346.7,BRL,69.34,3,208.02,2026-03-14,16:40,eletronicos,Brazil
,ORD-BR-00483,CUST-BR-0047,PROD-BR-016,186.87,BRL,37.37,3,112.11,2026-03-14,13:50,eletronicos,Brazil
,INV-500560,CUST-UK-10741,SC00027,21.63,GBP,25.72,12,308.64,2026-03-14,10:13,Product B-27,France
,INV-500435,CUST-UK-15873,SC00034,19.08,GBP,28.89,22,635.58,2026-03-15,15:52,Product I-34,France
,INV-500244,CUST-UK-12494,SC00007,11.07,GBP,31.15,10,311.5,2026-03-15,14:56,Product H-7,Germany
,INV-500002,CUST-UK-11065,SC00010,5.69,GBP,7.23,8,57.84,2026-03-16,17:09,Product K-10,Spain
,INV-500388,CUST-UK-17203,SC00046,21.43,GBP,22.16,19,421.04,2026-03-17,15:05,Product U-46,Spain
,INV-500562,CUST-UK-16252,SC00039,15.58,GBP,22.39,1,22.39,2026-03-17,08:52,Product N-39,Spain
,ORD-BR-00119,CUST-BR-0003,PROD-BR-013,119.76,BRL,23.95,2,47.9,2026-03-17,19:11,esportes,Brazil
,INV-500239,CUST-UK-11759,SC00026,18.54,GBP,2.54,6,15.24,2026-03-17,15:06,Product A-26,United Kingdom
,INV-500247,CUST-UK-10834,SC00026,3.53,GBP,12.2,13,158.6,2026-03-18,11:58,Product A-26,France
,INV-500593,CUST-UK-12439,SC00019,15.53,GBP,30.19,7,211.33,2026-03-18,13:25,Product T-19,United Kingdom
,INV-500171,CUST-UK-14506,SC00021,15.84,GBP,2.3,10,23.0,2026-03-18,15:17,Product V-21,France
,ORD-BR-00306,CUST-BR-0044,PROD-BR-011,395.67,BRL,79.13,2,158.26,2026-03-19,14:22,moda,Brazil
,ORD-BR-00117,CUST-BR-0067,PROD-BR-022,61.29,BRL,12.26,2,24.52,2026-03-19,11:06,utilidades_domesticas,Brazil
,INV-500008,CUST-UK-17052,SC00037,2.4,GBP,3.05,17,51.85,2026-03-20,11:17,Product L-37,Spain
,ORD-BR-00165,CUST-BR-0041,PROD-BR-033,410.66,BRL,82.13,1,82.13,2026-03-20,18:42,alimentos,Brazil
,INV-500275,CUST-UK-14883,SC00030,20.64,GBP,29.07,5,145.35,2026-03-20,09:51,Product E-30,United Kingdom
,INV-500158,CUST-UK-10119,SC00021,5.93,GBP,2.16,3,6.48,2026-03-21,12:40,Product V-21,Germany
,INV-500596,CUST-UK-16436,SC00050,14.4,GBP,23.71,9,213.39,2026-03-21,16:17,Product Y-50,Germany
,ORD-BR-00096,CUST-BR-0074,PROD-BR-015,282.26,BRL,56.45,1,56.45,2026-03-22,14:11,utilidades_domesticas,Brazil
,INV-500183,CUST-UK-14959,SC00047,21.54,GBP,1.6,4,6.4,2026-03-22,16:22,Product V-47,United Kingdom
,ORD-BR-00002,CUST-BR-0043,PROD-BR-018,346.1,BRL,69.22,3,207.66,2026-03-23,09:26,eletronicos,Brazil
,INV-500521,CUST-UK-14728,SC00006,17.33,GBP,16.54,6,99.24,2026-03-23,13:56,Product G-6,Spain
,INV-500530,CUST-UK-11376,SC00009,17.88,GBP,20.76,13,269.88,2026-03-23,16:14,Product J-9,France
,ORD-BR-00030,CUST-BR-0062,PROD-BR-019,353.76,BRL,70.75,3,212.25,2026-03-24,12:36,utilidades_domesticas,Brazil
,ORD-BR-00007,CUST-BR-0078,PROD-BR-002,403.51,BRL,80.7,3,242.1,2026-03-24,11:25,utilidades_domesticas,Brazil
,ORD-BR-00461,CUST-BR-0063,PROD-BR-031,350.75,BRL,70.15,2,140.3,2026-03-24,11:06,alimentos,Brazil
,ORD-BR-00187,CUST-BR-0054,PROD-BR-029,118.38,BRL,23.68,2,47.36,2026-03-24,18:57,esportes,Brazil
,ORD-BR-00134,CUST-BR-0036,PROD-BR-030,79.57,BRL,15.91,3,47.73,2026-03-24,10:59,alimentos,Brazil
,INV-500051,CUST-UK-13025,SC00005,6.42,GBP,16.5,16,264.0,2026-03-25,14:31,Product F-5,Spain
,INV-500223,CUST-UK-16380,SC00050,17.61,GBP,9.11,10,91.1,2026-03-27,10:32,Product Y-50,Germany
,INV-500569,CUST-UK-12068,SC00013,0.57,GBP,27.65,6,165.9,2026-03-27,08:53,Product N-13,United Kingdom
,ORD-BR-00189,CUST-BR-0032,PROD-BR-001,134.55,BRL,26.91,2,53.82,2026-03-28,14:47,utilidades_domesticas,Brazil
,INV-500083,CUST-UK-13081,SC00048,8.53,GBP,5.7,11,62.7,2026-03-28,12:03,Product W-48,France
,INV-500597,CUST-UK-12371,SC00019,1.5,GBP,31.09,8,248.72,2026-03-28,11:05,Product T-19,United Kingdom
,INV-500020,CUST-UK-17734,SC00005,23.56,GBP,29.92,14,418.88,2026-03-28,08:33,Product F-5,Spain
,INV-500106,CUST-UK-14707,SC00020,8.81,GBP,27.79,1,27.79,2026-03-29,09:03,Product U-20,Spain
,INV-500044,CUST-UK-16984,SC00032,0.8,GBP,8.28,23,190.44,2026-03-29,08:27,Product G-32,Germany
,ORD-BR-00451,CUST-BR-0064,PROD-BR-017,383.81,BRL,76.76,3,230.28,2026-03-29,09:32,utilidades_domesticas,Brazil
,INV-500280,CUST-UK-14226,SC00007,17.61,GBP,3.73,22,82.06,2026-03-30,14:12,Product H-7,France
,INV-500508,CUST-UK-17162,SC00021,20.63,GBP,2.34,21,49.14,2026-03-30,09:55,Product V-21,Germany
,INV-500599,CUST-UK-13914,SC00023,1.0,GBP,16.57,12,198.84,2026-03-30,11:23,Product X-23,Spain
,ORD-BR-00337,CUST-BR-0030,PROD-BR-025,110.35,BRL,22.07,2,44.14,2026-03-30,13:39,moda,Brazil
,ORD-BR-00421,CUST-BR-0016,PROD-BR-040,61.68,BRL,12.34,2,24.68,2026-03-30,20:06,utilidades_domesticas,Brazil
,INV-500526,CUST-UK-14388,SC00019,23.8,GBP,14.59,8,116.72,2026-03-31,12:17,Product T-19,Spain
,ORD-BR-00003,CUST-BR-0011,PROD-BR-015,210.92,BRL,42.18,2,84.36,2026-03-31,17:51,eletronicos,Brazil
,INV-500281,CUST-UK-17585,SC00046,8.49,GBP,2.53,19,48.07,2026-03-31,13:32,Product U-46,United Kingdom
,ORD-BR-00425,CUST-BR-0005,PROD-BR-011,441.9,BRL,88.38,1,88.38,2026-03-31,15:57,eletronicos,Brazil
,ORD-BR-00033,CUST-BR-0047,PROD-BR-030,91.9,BRL,18.38,2,36.76,2026-04-01,11:08,alimentos,Brazil
,ORD-BR-00372,CUST-BR-0070,PROD-BR-016,259.76,BRL,51.95,1,51.95,2026-04-02,19:43,moda,Brazil
,INV-500475,CUST-UK-12038,SC00008,16.75,GBP,29.74,11,327.14,2026-04-02,11:53,Product I-8,Germany
,INV-500164,CUST-UK-11539,SC00042,10.35,GBP,16.8,15,252.0,2026-04-03,13:10,Product Q-42,Germany
,INV-500427,CUST-UK-12766,SC00050,22.02,GBP,18.08,1,18.08,2026-04-04,12:29,Product Y-50,France
,ORD-BR-00480,CUST-BR-0005,PROD-BR-019,244.44,BRL,48.89,3,146.67,2026-04-04,19:47,moda,Brazil
,INV-500575,CUST-UK-16492,SC00046,3.55,GBP,21.97,14,307.58,2026-04-04,15:46,Product U-46,Germany
,INV-500375,CUST-UK-14769,SC00024,5.1,GBP,2.78,15,41.7,2026-04-04,08:25,Product Y-24,France
,INV-500448,CUST-UK-15245,SC00029,15.95,GBP,20.5,9,184.5,2026-04-04,12:08,Product D-29,Germany
,ORD-BR-00299,CUST-BR-0002,PROD-BR-027,157.05,BRL,31.41,3,94.23,2026-04-05,15:38,esportes,Brazil
,ORD-BR-00145,CUST-BR-0064,PROD-BR-033,151.79,BRL,30.36,2,60.72,2026-04-05,13:36,utilidades_domesticas,Brazil
,INV-500241,CUST-UK-15198,SC00040,9.61,GBP,27.8,23,639.4,2026-04-05,15:31,Product O-40,Spain
,INV-500300,CUST-UK-12324,SC00020,19.14,GBP,26.02,5,130.1,2026-04-05,08:47,Product U-20,Spain
,INV-500409,CUST-UK-16447,SC00039,1.59,GBP,10.91,6,65.46,2026-04-05,12:52,Product N-39,Germany
,INV-500545,CUST-UK-15969,SC00013,5.16,GBP,16.48,1,16.48,2026-04-05,15:57,Product N-13,Spain
,ORD-BR-00497,CUST-BR-0018,PROD-BR-009,246.11,BRL,49.22,2,98.44,2026-04-06,18:38,utilidades_domesticas,Brazil
,INV-500163,CUST-UK-13066,SC00007,20.17,GBP,11.18,21,234.78,2026-04-06,17:09,Product H-7,United Kingdom
,INV-500492,CUST-UK-11509,SC00040,4.38,GBP,12.28,3,36.84,2026-04-06,16:05,Product O-40,United Kingdom
,ORD-BR-00109,CUST-BR-0059,PROD-BR-031,255.55,BRL,51.11,3,153.33,2026-04-07,11:28,eletronicos,Brazil
,ORD-BR-00091,CUST-BR-0031,PROD-BR-035,313.3,BRL,62.66,1,62.66,2026-04-07,11:46,eletronicos,Brazil
,ORD-BR-00144,CUST-BR-0011,PROD-BR-011,234.08,BRL,46.82,3,140.46,2026-04-07,15:13,utilidades_domesticas,Brazil
,INV-500440,CUST-UK-17230,SC00032,14.69,GBP,6.38,22,140.36,2026-04-07,08:31,Product G-32,Spain
,ORD-BR-00087,CUST-BR-0043,PROD-BR-031,238.69,BRL,47.74,3,143.22,2026-04-08,09:09,esportes,Brazil
,ORD-BR-00467,CUST-BR-0052,PROD-BR-036,315.32,BRL,63.06,1,63.06,2026-04-08,18:52,utilidades_domesticas,Brazil
,INV-500209,CUST-UK-17005,SC00044,21.93,GBP,14.55,2,29.1,2026-04-08,13:43,Product S-44,United Kingdom
,INV-500245,CUST-UK-16064,SC00028,16.69,GBP,23.55,13,306.15,2026-04-08,08:48,Product C-28,Spain
,ORD-BR-00303,CUST-BR-0044,PROD-BR-028,320.11,BRL,64.02,3,192.06,2026-04-08,10:17,moda,Brazil
,ORD-BR-00184,CUST-BR-0031,PROD-BR-003,117.02,BRL,23.4,1,23.4,2026-04-08,13:08,utilidades_domesticas,Brazil
,ORD-BR-00217,CUST-BR-0075,PROD-BR-026,36.13,BRL,7.23,2,14.46,2026-04-09,11:35,esportes,Brazil
,ORD-BR-00200,CUST-BR-0050,PROD-BR-027,145.23,BRL,29.05,2,58.1,2026-04-09,09:55,esportes,Brazil
,ORD-BR-00500,CUST-BR-0009,PROD-BR-018,210.55,BRL,42.11,2,84.22,2026-04-09,19:52,utilidades_domesticas,Brazil
,INV-500150,CUST-UK-12096,SC00040,15.97,GBP,21.86,2,43.72,2026-04-10,11:12,Product O-40,United Kingdom
,ORD-BR-00333,CUST-BR-0014,PROD-BR-008,78.89,BRL,15.78,1,15.78,2026-04-10,17:41,eletronicos,Brazil
,ORD-BR-00074,CUST-BR-0077,PROD-BR-039,43.95,BRL,8.79,1,8.79,2026-04-10,18:09,eletronicos,Brazil
,INV-500598,CUST-UK-17236,SC00019,3.19,GBP,5.19,22,114.18,2026-04-10,13:27,Product T-19,United Kingdom
,ORD-BR-00067,CUST-BR-0078,PROD-BR-022,274.28,BRL,54.86,1,54.86,2026-04-11,12:21,utilidades_domesticas,Brazil
,ORD-BR-00496,CUST-BR-0042,PROD-BR-039,339.54,BRL,67.91,3,203.73,2026-04-11,14:36,esportes,Brazil
,ORD-BR-00437,CUST-BR-0039,PROD-BR-035,79.13,BRL,15.83,2,31.66,2026-04-12,12:07,eletronicos,Brazil
,INV-500392,CUST-UK-10562,SC00021,4.72,GBP,10.29,19,195.51,2026-04-12,09:07,Product V-21,France
,ORD-BR-00239,CUST-BR-0059,PROD-BR-009,261.62,BRL,52.32,1,52.32,2026-04-12,15:52,eletronicos,Brazil
,ORD-BR-00360,CUST-BR-0056,PROD-BR-040,448.55,BRL,89.71,2,179.42,2026-04-13,09:09,moda,Brazil
,INV-500149,CUST-UK-16122,SC00029,22.56,GBP,17.93,19,340.67,2026-04-13,13:13,Product D-29,Germany
,INV-500429,CUST-UK-13405,SC00037,5.02,GBP,18.96,24,455.04,2026-04-13,16:51,Product L-37,United Kingdom
,ORD-BR-00153,CUST-BR-0052,PROD-BR-027,19.67,BRL,3.93,3,11.79,2026-04-13,13:15,esportes,Brazil
,INV-500023,CUST-UK-17990,SC00042,7.53,GBP,9.56,9,86.04,2026-04-14,13:11,Product Q-42,United Kingdom
,INV-500155,CUST-UK-14681,SC00044,18.15,GBP,10.67,19,202.73,2026-04-14,09:09,Product S-44,United Kingdom
,ORD-BR-00373,CUST-BR-0021,PROD-BR-032,374.65,BRL,74.93,3,224.79,2026-04-14,16:52,moda,Brazil
,INV-500086,CUST-UK-11358,SC00049,22.44,GBP,9.32,19,177.08,2026-04-15,10:40,Product X-49,Germany
,ORD-BR-00240,CUST-BR-0012,PROD-BR-027,238.84,BRL,47.77,2,95.54,2026-04-15,17:19,moda,Brazil
,INV-500478,CUST-UK-14046,SC00046,9.67,GBP,20.64,17,350.88,2026-04-15,15:46,Product U-46,Germany
,INV-500326,CUST-UK-14313,SC00044,7.22,GBP,2.43,7,17.01,2026-04-15,11:09,Product S-44,Spain
,INV-500048,CUST-UK-14357,SC00043,12.99,GBP,17.75,21,372.75,2026-04-16,15:18,Product R-43,United Kingdom
,INV-500457,CUST-UK-17485,SC00008,14.41,GBP,16.55,15,248.25,2026-04-16,10:55,Product I-8,Germany
,INV-500235,CUST-UK-11326,SC00021,21.89,GBP,29.73,22,654.06,2026-04-16,14:35,Product V-21,Spain
,INV-500441,CUST-UK-12040,SC00036,20.0,GBP,19.77,6,118.62,2026-04-16,08:56,Product K-36,United Kingdom
,INV-500207,CUST-UK-14661,SC00004,18.61,GBP,12.9,3,38.7,2026-04-16,10:39,Product E-4,Germany
,ORD-BR-00183,CUST-BR-0062,PROD-BR-028,391.47,BRL,78.29,3,234.87,2026-04-16,16:59,alimentos,Brazil
,INV-500009,CUST-UK-11732,SC00015,22.79,GBP,28.94,19,549.86,2026-04-17,09:39,Product P-15,Spain
,ORD-BR-00407,CUST-BR-0037,PROD-BR-005,183.06,BRL,36.61,1,36.61,2026-04-17,13:47,moda,Brazil
,INV-500594,CUST-UK-14551,SC00037,5.08,GBP,6.32,15,94.8,2026-04-17,13:12,Product L-37,Spain
,INV-500014,CUST-UK-17687,SC00032,19.13,GBP,24.3,20,486.0,2026-04-19,11:10,Product G-32,United Kingdom
,ORD-BR-00093,CUST-BR-0043,PROD-BR-024,384.12,BRL,76.82,2,153.64,2026-04-19,11:48,moda,Brazil
,INV-500541,CUST-UK-10833,SC00009,2.21,GBP,18.97,16,303.52,2026-04-19,13:50,Product J-9,United Kingdom
,ORD-BR-00131,CUST-BR-0079,PROD-BR-004,214.47,BRL,42.89,2,85.78,2026-04-19,09:43,eletronicos,Brazil
,ORD-BR-00152,CUST-BR-0062,PROD-BR-040,321.85,BRL,64.37,3,193.11,2026-04-20,12:39,utilidades_domesticas,Brazil
,ORD-BR-00268,CUST-BR-0049,PROD-BR-004,67.49,BRL,13.5,3,40.5,2026-04-20,07:33,esportes,Brazil
,INV-500496,CUST-UK-13474,SC00044,2.26,GBP,11.4,6,68.4,2026-04-20,11:49,Product S-44,Spain
,INV-500286,CUST-UK-11887,SC00024,9.8,GBP,24.0,5,120.0,2026-04-20,13:55,Product Y-24,France
,INV-500274,CUST-UK-17707,SC00040,1.99,GBP,11.1,2,22.2,2026-04-21,09:29,Product O-40,Spain
,ORD-BR-00231,CUST-BR-0056,PROD-BR-013,90.23,BRL,18.05,3,54.15,2026-04-21,09:00,alimentos,Brazil
,ORD-BR-00498,CUST-BR-0064,PROD-BR-018,26.82,BRL,5.36,1,5.36,2026-04-22,17:35,moda,Brazil
,INV-500267,CUST-UK-17307,SC00018,8.74,GBP,21.62,12,259.44,2026-04-22,16:53,Product S-18,United Kingdom
,ORD-BR-00008,CUST-BR-0030,PROD-BR-014,34.05,BRL,6.81,2,13.62,2026-04-22,16:32,eletronicos,Brazil
,ORD-BR-00174,CUST-BR-0006,PROD-BR-009,333.6,BRL,66.72,1,66.72,2026-04-23,13:12,alimentos,Brazil
,ORD-BR-00440,CUST-BR-0009,PROD-BR-004,209.98,BRL,42.0,3,126.0,2026-04-23,15:05,eletronicos,Brazil
,ORD-BR-00476,CUST-BR-0032,PROD-BR-040,385.18,BRL,77.04,3,231.12,2026-04-23,09:33,moda,Brazil
,ORD-BR-00116,CUST-BR-0032,PROD-BR-004,397.45,BRL,79.49,3,238.47,2026-04-23,14:27,moda,Brazil
,INV-500211,CUST-UK-14261,SC00043,20.4,GBP,25.54,17,434.18,2026-04-24,16:01,Product R-43,Spain
,ORD-BR-00132,CUST-BR-0070,PROD-BR-025,78.13,BRL,15.63,2,31.26,2026-04-24,10:58,utilidades_domesticas,Brazil
,INV-500222,CUST-UK-10866,SC00020,21.02,GBP,0.72,6,4.32,2026-04-24,10:29,Product U-20,Germany
,ORD-BR-00484,CUST-BR-0064,PROD-BR-020,335.39,BRL,67.08,1,67.08,2026-04-25,20:14,esportes,Brazil
,ORD-BR-00016,CUST-BR-0038,PROD-BR-022,354.62,BRL,70.92,3,212.76,2026-04-25,18:00,alimentos,Brazil
,INV-500049,CUST-UK-15864,SC00030,4.78,GBP,19.76,4,79.04,2026-04-26,08:24,Product E-30,France
,INV-500333,CUST-UK-17770,SC00042,7.14,GBP,11.67,3,35.01,2026-04-26,16:55,Product Q-42,Spain
,ORD-BR-00448,CUST-BR-0061,PROD-BR-006,21.88,BRL,4.38,1,4.38,2026-04-27,11:48,esportes,Brazil
,ORD-BR-00401,CUST-BR-0006,PROD-BR-001,436.41,BRL,87.28,1,87.28,2026-04-27,13:19,esportes,Brazil
